# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
CentOS-71-64-minimal;60;1430925756;44323804;21373128;32.53;120608;19991116;2410572;2.43;18339532;1826588;106024
CentOS-71-64-minimal;60;1430925816;43961576;21735356;33.08;120704;20342608;2410424;2.43;18561736;1956336;80580
CentOS-71-64-minimal;60;1430925876;43555664;22141268;33.70;120788;20736628;2410532;2.43;18691956;2221044;35640
CentOS-71-64-minimal;60;1430925936;43199844;22497088;34.24;120852;21081768;2410192;2.43;18814024;2444848;127476
CentOS-71-64-minimal;60;1430925996;42827052;22869880;34.81;120952;21444908;2410232;2.43;18949324;2672812;85564
CentOS-71-64-minimal;60;1430926056;42453116;23243816;35.38;121072;21809252;2410472;2.43;19029248;2958020;45168
CentOS-71-64-minimal;60;1430926116;42077660;23619272;35.95;121164;22174416;2410456;2.43;19183352;3169060;112204
CentOS-71-64-minimal;60;1430926176;41736576;23960356;36.47;121220;22505556;2410516;2.43;19311500;3373156;121748
CentOS-71-64-minimal;60;1430926236;41346468;24350464;37.06;121364;22884176;2410464;2.43;19420248;3643364;204404
CentOS-71-64-minimal;60;1430926296;40967724;24729208;37.64;121460;23253252;2407912;2.43;19705756;3728156;72592
